,chr,bin,clust_val,start,rep,pattern,purity
89,chr10,chr10_55216274,0.92,55216274,CentC,AZAAAAAAAAAABACZZAAAAAABACZAZAAAAZAAADAAAAAAAAAAAAAAAZAAAADAAACZ,0.125
90,chr10,chr10_55226274,0.93,55226274,CentC,ABLCDCDCZZCZBFABLCCCIACGDJKBFABLCCCHFABDJKBFABLCCCIACGDJKBFABLCH,0.8125
91,chr10,chr10_55236274,0.94,55236274,CentC,ABFCCCCACZZCDBEABFCCCZEABGCCCCAZHCCZHCCCADEABGCCC,0.551020408163265
92,chr10,chr10_55276280,0.94,55276280,CentC,ZABBZZZBBZZABB,0
93,chr10,chr10_55307662,0.94,55307662,CentC,ZAAAZBCZADAAAABCAAECFGHCIJABCADAAAABCAAECFGHCIADADAZACACIJADACC,0.523809523809524
94,chr10,chr10_55317662,0.95,55317662,CentC,AZBCDBEBFBGBZAZBCDHBEBFBGBHBZIBCDBHBEBFBZZDBZZBCDZZZJBZIJZZDBZBZ,0.40625
95,chr10,chr10_55327662,0.94,55327662,CentC,ZZABZAAACBDAAAAEBDAADAAAAEBDAADAAAAAAFBDBDAAEBDAADZAAAAAFBDBDAAAAAAFBDACZZZZAAFBDCZAZDAAAZFBDAAZBDZ,0.575757575757576
96,chr10,chr10_55367662,0.93,55367662,CentC,ZAZBCZAZZCZABC,0
97,chr10,chr10_55394232,0.94,55394232,CentC,AABCAAABCAADEFAAAABCAAABCFAAADEFAAABFAABCAAABCAAABFAAACFAZZBCZA,0.841269841269841
98,chr10,chr10_55404232,0.95,55404232,CentC,AABCDEAEBBDEKEBCEFGBLHIJAABCDEAEBBDEKEBCDEAEBBDEKEBCEFGBLHIJAABC,1
99,chr10,chr10_55414232,0.93,55414232,CentC,ZZAZBBZZZZZAZZZZZAZA,0
100,chr10,chr10_55434232,0.95,55434232,CentC,AEABCDAAEZEAFAEABCGJAHAEIFAEABCGJAHAEABCGJAHAEIFAEAFAEABCDJAHAEZ,0.890625
101,chr10,chr10_55444232,0.97,55444232,CentC,ABJCLDFGEZFGHIFGHABJCLDFGZABJCLDFFIFGHABJCLDFGZFZHKZFZLDFGEZZHKZ,0.71875
102,chr10,chr10_55454232,0.98,55454232,CentC,ZABZZCZFGHKDZZABEZCZGHKDIEHJABEFGHKDIEHJABEFGHKDZHJABEFGHKDZZEH,0.73015873015873
103,chr10,chr10_55464232,0.97,55464232,CentC,AOBFBCMZHJBDZEFBCMGHJBDZOZHIEFBCMGHJBCHAOKHIEFBCMPHBHBNBLEFBCMPHBHBNZBCHAOKHIEFBCMPHBHBNBLEFBCMPHBHBNBBNCHQRTBUVMZZBZBBNCHQRTBUV,0.875
104,chr10,chr10_55484232,0.97,55484232,CentC,AEBFBZACIBBFGBDHBBACIAEBJBKLZEBFBBFGBDHBBAZIAEBJBKLZZZZBZZIZBZBZMZBBNZBBZIBZBBNZZPMZBBNBBBPYOBNBNBBBDBPYOBNBNBBBQSPYRBBNBZQSPZRBBNZZYOBNBNZBBZZPUNBNBBBVBTPUNBNBBBVBTZWBBNBXBBNBXBBBZYYWBBNZZBBZ,0.604166666666667
105,chr10,chr10_55514232,0.96,55514232,CentC,ABACDAEZZFZZZZDAZAZFEABACDAEZBAEAZZEZZZZEZZZZZZZZZAEZZZZEZ,0.241379310344828
106,chr10,chr10_55534232,0.97,55534232,CentC,DAEFCDCDDBGCDAEFCDCDDBGZDCDBGHIJCKZDCDBGHIJCKBZCLDCDBGELDCDBGELDCDBGEICDBGEMCDCDBGEMCDCDBGEICDCDBGEMCDCDBGEIZDBGEMCDBGEMCDCDBGEEMCDCDBGEMCDCZGEMCDCDBGEEMCDCDBGEMCDCDBGEICDBGEMCCDBGEMCDCDBGEICDBGEMCCDBGEMCDCDBGEICDBZEZZZZZZCZBGZZCZZZDZZZGEZZZZZZZZZZ,0.80241935483871
107,chr10,chr10_55612666,0.98,55612666,CentC,AIFBMCDDAIFBDESMCDDZIFBDESMCDDAIFBDESMCDDAIGZDESMCDDAIFBDESMCZZAIFBDEZMCDDAIGBDERMCDDAIGBDESMCTHAIGBDESMCDDAIGBDEZMCDHAIFBZESZZDZZZFEKMCNOAIFPFLQDDAIGBDEKMCNOAIFPFLQDDAIGBDERMCDDAIGBDESMCTHAIGB,0.875647668393782
108,chr10,chr10_55672666,0.95,55672666,CentC,BBDABDBDAHCIBDKFEBDZBBDABBDBDABDJBDKFEZDAHCIBDKFEBDJBDKFEBDAHCIB,0.921875
109,chr10,chr10_55682666,0.95,55682666,CentC,ADBBECCCBBEADBBECCCBBEADBBECBBECCCBBEFJGEHCCCBBADKBCCCBBECCCBBEFJGEHCCCBBADKBCCCBBZBBEFJGEHCCCBBADKBZBBECCCBBEFJGEHCCCBADKHCCCBA,0.9765625
110,chr10,chr10_55702666,0.97,55702666,CentC,AFOFBGCHIDELMNJKAFOFBGCHIDELMNJKADELMNJKAFOZPZZZQRSUTFPZZQRSUTFZ,0.859375
111,chr10,chr10_55712666,0.94,55712666,CentC,ABBBCDZZZZABCD,0.428571428571429
112,chr10,chr10_55722666,0.93,55722666,CentC,ABAAAAAABZACAAAAAAACAAAAAAABAAAAAAACAAAAAAABAAAAAZZ,0
113,chr10,chr10_55732666,0.97,55732666,CentC,EABCZZDZZHZZZZZZDZEABCFGZZHZAZCFG,0.393939393939394
114,chr10,chr10_55742666,0.95,55742666,CentC,DAZZZZZZBZZZZBDA,0
115,chr10,chr10_55762666,0.96,55762666,CentC,IAMBFCDEFGJHKLIAMBFCDEFGJHKLIAMBFGZZZCDEZGJHKIZ,0.851063829787234
116,chr10,chr10_55772666,0.94,55772666,CentC,ABCDEDABCDEFFZ,0.714285714285714
117,chr10,chr10_55790386,0.96,55790386,CentC,IAZBCZGDBEBFGDBEBFGDBEBCZDBZCZZZIA,0.5
118,chr10,chr10_55800386,0.93,55800386,CentC,CABBBCCDCABBZZBCCCDCABBCCABBBCDCABBBCABBBCZ,0.767441860465116
119,chr10,chr10_55856855,0.96,55856855,CentC,ZAZZAZZAAAZZBCDEAFZAZZAAAAAAZMKGZDEAFNAOHIJAAAAAZAFNAOHIJAAAAALMKGBCDEAFNAOHKGBCDEAFNAOHIJAAAAALMKGBCDEAFNAOHINAZZMKGBCD,0.733333333333333
120,chr10,chr10_55896855,0.94,55896855,CentC,ABACAAAZADABACAAAZADAACAAZZADABADABACAAAADABACAAFAAGFDABACAAAAFDABACAAAAFDABACAAAAFDGFDAAAFDAB,0.617021276595745
121,chr10,chr10_55916855,0.95,55916855,CentC,ABCDEKLFGHFMIABCDJKLFMIABCDEKLFGHFMIABCDJKL,1
122,chr10,chr10_55956213,0.93,55956213,CentC,AAAZAACAAAADAAACAAAADAAACAAAADAAAADAAACEAAADAAACEAAADAAAC,0.333333333333333
123,chr10,chr10_55966213,0.97,55966213,CentC,CDABZEZZZCDABECDZ,0.470588235294118
124,chr10,chr10_55976213,0.93,55976213,CentC,ABBBBABBBCBBBBABBBBBBBBBDBBBBBABBBCEBBBABBBBBBBCEBBBABBBBBBBBBBD,0.25
125,chr10,chr10_55986213,0.98,55986213,CentC,HIMJABZCDZZEFAGCDLHIMJABKZEFAGCDLHIMJABKZEFAGCDLHIMJABKCDLHZMJAZ,0.75
126,chr10,chr10_55996213,0.96,55996213,CentC,ZABCDZZZZABCDZZ,0.533333333333333
127,chr10,chr10_56016213,0.97,56016213,CentC,ZABDECHFJCABEZCABDECHFJCABDECCCCCKEMONGCABDECHIJCABDECCCCCHIJCABDEZCCCCHIJZABDECCCCCCKEMONGFJCFLEMPNGCCKEMONGFJCFLEMPNGCCKEMONGFJCFLEMPNGFJCRFZZMJZZZZLLZZPNGFJEQJFLEZLCFLEMPNGFJZQJFLZZLFJCRFZFL,0.782383419689119
128,chr10,chr10_56046213,0.97,56046213,CentC,DEBAFGBGBECDEBAFGBGBEZCKHJCKLBZCMNEIJCKHJCKHJCKLBECMNEIJCKZFCMZKZBECNEIZMNOPQCKRECBSBECMNEICMNOPQCKRECNOPQCKRECBSBECMNEICMNOPQCKRECBSBECMNZZZZZZTVZBZZZZZZZZZZBZZZZZTV,0.765060240963855
129,chr10,chr10_56086213,0.93,56086213,CentC,ZEFBGCDEFEFBGCDEF,0.941176470588235
130,chr10,chr10_56096213,0.91,56096213,CentC,ABAAAAABAAAAABAZZAAAAABAAAAAAAAAAAAAAAAAAABAAAABAAAAAAAAAAAAA,0
131,chr10,chr10_56106213,0.95,56106213,CentC,AEHBCDIAEHFGAJHBZZHBDDIAEHBCZZZBDDIAEZBCDIAEHFGAJHJBCDZJJBCDIAEHFGAJHBKBCDIAEHFGAJHBKBCDIAEHFGAJHDIAEHFGAJHBKBCDIAEHFGAJHBOMLBEHFGAJHBOMLBEHFGAJHBOMLBEHFGAJHBOMLBANAAAZZDIAEZFGAJHBOZLZAAAN,0.867021276595745
132,chr10,chr10_56136213,0.96,56136213,CentC,ZZZZZ,0
133,chr10,chr10_56208577,0.95,56208577,CentC,EABBGDCABGDDEABADEBGDDEABBGDCABGDDEABAEBGDDEABADEHIEJKLMANAEFALMAEAEAEAEAZADEZZDCABGDCABGDDEABZDEBGDDEAZADEHIEJKLMANAEFZLMAEAEAE,0.9296875
134,chr10,chr10_56268577,0.96,56268577,CentC,ZZZZZZZZZZZZZZZ,0
135,chr10,chr10_56288577,0.98,56288577,CentC,ZJEABCZKDELFMGHNZCIJEABCIKDELFMGHNZZZZZ,0.717948717948718
136,chr10,chr10_56298577,0.97,56298577,CentC,ZZZZZAZZZZZZZBAZCDFEZBACDFEZZZZZZ,0.242424242424242
137,chr10,chr10_56374403,0.97,56374403,CentC,ACBMGZIBFCDECZIBFCDECBMGHIBJGZZZKZMLCBAZCCZZCBMGZIBJGHZZKMLC,0.65
138,chr10,chr10_56384403,0.96,56384403,CentC,AAZABZAAAAZZABCAAAZDBCAZBAAABCDBCAZBCAFABCAEBCAAABBABBAABCAFABCAAABBBABABCAAABBBABBAABCAFABCAAABBABBCAABBABBCABBCAABBABBCAFABCAEZCAFZABC,0.794117647058823
139,chr10,chr10_56414403,0.95,56414403,CentC,ABAAACDAAEABAAAAFAAAACDAZCAFDAAAZAAAFZDAAAABAAAABAAACDAAEAABAAACDAAEAEZBAAACZAAEABAAAACDZAAABAAACDAAADAAAALMBANKDOAGHIGJAKLMBANKDOAGHIGJAZDZDZDZAADRPAADRDRPAAADRPAAADRDRPAAADRPAAADDRPAAADRPAAADRDRPAAADRPAAADRPAAADRDRPAAADPSTZDZDRPAAADRDRPAAADRPAAADRPAAADRDRPAAADPST,0.69811320754717
140,chr10,chr10_56474403,0.97,56474403,CentC,JKZZABECDZZZABECDZNZFJKLMNZZZGHIFJKLMNZZGZIZJKOZHIZJKOMZZZ,0.482758620689655
141,chr10,chr10_56529110,0.95,56529110,CentC,CEABCEADBCEZFZDFGHFZHZFCZDGHZZFHZZZIJFKFCEHFHFKLMHIJFHFCEHFHFKLMHZZ,0.567164179104478
142,chr10,chr10_56638042,0.96,56638042,CentC,ACGBCDEACGHIAFCACGHIAFCCGHIAFCACGHIAFCCGHIAFCACGHIAFCCGHIAFCACGHIAFCACGHIAFCCGHIAFCACGHIAFCCGHIAFCACGHIAFCACGHZCGBCDEACGHICDEACGHICDEACGHIAFCACGBCDEAACGHIAFCACGHIAFCACACGHIAFCACGHIAFCACGHIAFCACGHIAFCACACGHIAFCACG,0.990566037735849
143,chr10,chr10_56678042,0.96,56678042,CentC,BGADEACFBGADEACFBACFBGADEACFBGADEACFBGADEACFBGADEACFBGADEACFBGADEACFBGADEACFBGADEACFBGADEACFBADEACFBGADEACFBGACFBGADEACFBGADEZZ,0.984251968503937
144,chr10,chr10_56698042,0.97,56698042,CentC,ZZZZZZZZZZZZZZZ,0
145,chr10,chr10_56770571,0.93,56770571,CentC,AGBDCDCDEFHIAGBDCDEFHIAGBDCDEFHIAGBDCDEFHZAGBDCDEZZEFHIAGBD,0.949152542372881
146,chr10,chr10_56780571,0.96,56780571,CentC,IAHIKBCDJEIAFGAHIZBZDJEIAHIKBCDJEIAFGZMZZZDZEILMIIMDZEIZZEILZZZI,0.625
147,chr10,chr10_56790571,0.94,56790571,CentC,ZFBDEDADDDFBCDEDGDDDZBZZZBCDEDZZDDFBDEDADDDFBCDEDGDDDFBCDDFBZDDHDIDDDEDDDDDHDIDHDIDDDDDDHDIDHDIDDDDDHDHDJDHDIDHDIDDDDDHDHDJDDDDZ,0.6796875
148,chr10,chr10_56810571,0.95,56810571,CentC,GHABIZCZDECZDZCZFEZEZAZFZZZCGHABIZZCZZCCGHAZI,0.333333333333333
149,chr10,chr10_56830571,0.95,56830571,CentC,ZABCDEDLFDEDDGOHIJKABCDEDLFDEDDGOHIJKAMLLLLLNDLFDEDDGOHIJKLFDEDDGOHIJKLFDEDDGOHIJKAMLLLLLFDEDDZLLLLLNDLFDELDGOHIJKAMLLLLLNDZ,0.919354838709677
150,chr10,chr10_56870571,0.96,56870571,CentC,ZADBCZCBBBZZDDEZZBZEZZBGBCBHBBEADBGCBHBBEAIGBHBBEADBGCBHBBEAIGBB,0.640625
