,chr,bin,clust_val,start,rep,pattern,purity
22,chr1,chr1_139950582,0.94,139950582,CentC,GHGABGCBDEFGGHGABGCBZEHGGGZZGCBDEFGGHGABGCBZEFGZGGHG,0.730769230769231
23,chr1,chr1_139960582,0.96,139960582,CentC,ABCGDEIFHDABCGDEIFHDABCGDEIFHDABCGDEIFHDABCGDEIFHDABCGDEIFHDBCJDEKZZZZBCJDEKZZ,0.923076923076923
24,chr1,chr1_139980582,0.95,139980582,CentC,ZZZZZ,0
25,chr1,chr1_139990582,0.92,139990582,CentC,ZZAAAZAAAZZABABZZCDEFAGEAAKCDEFAGEAJAGEHAIAAGJAGJAGEHAKIAJAGEHAKIAGJAGJAGEHAKIAJAGEHAKIAGEHAKIAJAGEHAKIAJAGEHAKIAJAGEHAKIAJAGEZ,0.811023622047244
26,chr1,chr1_140010582,0.94,140010582,CentC,ABCDEFGJHABCFGABCDEFGJHABCDEFGEFGJHABCDEFGEFGJHZGJHABCDEFGEFGJHA,0.953125
27,chr1,chr1_140020582,0.93,140020582,CentC,ZBCDEGDFGDHFGDHIJBCDEGDFGDHFGDHIJBCDEGDDEGDFGDDEGDFGD,0.981132075471698
28,chr1,chr1_140053423,0.9,140053423,CentC,AZBZZZZBAZ,0
29,chr1,chr1_140073423,0.9,140073423,CentC,AZZABCEDZABCEDAAAAZZ,0.5
30,chr1,chr1_140083423,0.93,140083423,CentC,AZBZAABABBCDABBABBCDEOFBGHLIOJBKIBOJBKLIBMHABBABZDEOFBGHLIBOJBKBOJBKIBOJBKLIBMHLIBOJBKIBMHBMHLIBOJBKL,0.841584158415842
31,chr1,chr1_140103423,0.92,140103423,CentC,BABEBBCBDBEBAFBAFBEBBCBDEBAFBEZZZZZZGHLIJBBAFBEBKEHLAFBEBKEHLIJBBCBZZZEBBCGHLIJBBCB,0.807228915662651
32,chr1,chr1_140123423,0.97,140123423,CentC,ZZZZZAZZZZZZZZZZZZA,0
33,chr1,chr1_140133423,0.9,140133423,CentC,ZZAABAAACDAAABAAACDAAABAAAACDAAABAAACDZAEZEZZAAFGAAZAAAFZAAGA,0.459016393442623
34,chr1,chr1_140143423,0.91,140143423,CentC,AEEBCEDAGCEDAEEBCEEDAEEBZAECEDAEEBCEDAGCEDAEEBCEDAGCEDEEB,0.859649122807018
35,chr1,chr1_140153423,0.92,140153423,CentC,ABCDEABCAZGZZCDEABCZZEABCZG,0.666666666666667
36,chr1,chr1_140163423,0.91,140163423,CentC,ZBCDEDFCDDDGBCDDEDFCDDEDFCDGBCD,0.935483870967742
37,chr1,chr1_140173423,0.93,140173423,CentC,ZABCDEFABCDZZFAZCEZBZZZZA,0.32
38,chr1,chr1_140189551,0.91,140189551,CentC,ZZ,0
39,chr1,chr1_140209134,0.93,140209134,CentC,ABCDEBCFGZIHZZCFZZBZDGZIHZZZZZBABCDEB,0.324324324324324
40,chr1,chr1_140219134,0.91,140219134,CentC,ABCDDEFGFHIJFZABCDEFGFHIJF,0.961538461538462
41,chr1,chr1_140308838,0.95,140308838,CentC,ABBBBCABBBBCABBCADEZFFBFGHDEIFFBFGZHDEIFFBFBABFFZABBCABABABBBBCZ,0.625
42,chr1,chr1_140318838,0.97,140318838,CentC,AZABGCCHCCCDECCCDEIJFBGCCHZCECCZDEIJFBAZFZDEZCCHCCCZECCZEDEICZCC,0.46875
43,chr1,chr1_140379333,0.95,140379333,CentC,ZZZABCDZBCDZAZEZZZEFAGZHPIJKZLZMNOZZZZZZZZZAZZZEFAGZHPIJKZLZMNOZ,0.46875
44,chr1,chr1_140389333,0.94,140389333,CentC,ZABAZZZAZCZAAADBZZZZAZZZEZABAFABAFAAAZZGAZZAFZGAAAAZAFAAAHZHAACZZAZZEZAIGAAZGAAAADZAZZZAACDBJHZZZZZGAAZACZZJIGAACZ,0.140350877192982
45,chr1,chr1_140439333,0.92,140439333,CentC,ABCDZZZAZZEDEEBCZ,0
46,chr1,chr1_140459333,0.94,140459333,CentC,ABCDEZAABDZAZFGHJDDZAZBCDEIAABFGHJDDEIAABFGHJDDEIAABFGHJDDJZAZZZZZEIAZ,0.7
47,chr1,chr1_140529333,0.97,140529333,CentC,ZZAZZZZZEADBCZZZZADBCZZEZZZFGHAJAIBKLFGHAJAIBKLFGZLZMAFGZZZZMAIB,0.515625
48,chr1,chr1_140539333,0.97,140539333,CentC,ABJCGDEFGHIZABJCGDEZZHIMZGPAKSZGLEFGHIMZGGZGZGDSNGDSZOCGPAKSNGLSFGAQGPAKSNGLSFGAQORGAQGPAKSNGLSFGAQORGAQGPAKSNGLSFZAQOZGDSNGDSFOCGZSFGZIMTGZZKSUZTGV4WXY3T5V6T12KSU3TG4WZXY3T5V6T12ZZ3ZZTZZIZZZZ,0.729166666666667
49,chr1,chr1_140569333,0.94,140569333,CentC,ABZZZCZDEABZZZDDDEZZZCZZZZ,0
50,chr1,chr1_140589333,0.93,140589333,CentC,ABCDEJFGHABIDEJABIDEJFGHABCABIDEJFGHABI,1
51,chr1,chr1_140599333,0.92,140599333,CentC,AZABCABCABCZCCZABCDZZZZCDAZCC,0.413793103448276
52,chr1,chr1_140619333,0.92,140619333,CentC,ZZAZZZBZCZCDEAFCZCBZCZZZCDEAFZZCCGCLLCMKGCLCHMICJKGCLLCMKGCLCHMICJKGCLZZZIZZZZ,0.602564102564103
53,chr1,chr1_140677128,0.94,140677128,CentC,CDEACBCBBCDEACBCBBCDEACBCBBZDEFCCZZGGBFCDEZCZZZBBCDE,0.673076923076923
54,chr1,chr1_140697128,0.95,140697128,CentC,AIBCCILOKDDDEFZHAIBCCILOKDDJFHAILOKDDJFHAILNMDNMDILOKDDJFHAILNDNMDDEILNKDDNMDD,0.884615384615385
55,chr1,chr1_140727128,0.94,140727128,CentC,GAEBCHGGCDGGAEBCHGGCZDGGAEBCHGGCDGGAEBCHGGA,0.883720930232558
56,chr1,chr1_140737128,0.95,140737128,CentC,ABCDABECZZDABECZ,0.625
57,chr1,chr1_140747128,0.96,140747128,CentC,AGBHCDIEJIKLIFMMMGZZGBZZAGBHCDIEJIKLIFMMGZZZZZZZZZZZZZZZZZZZZ,0.524590163934426
58,chr1,chr1_140757128,0.95,140757128,CentC,JOKABLMCNJPDEFGQHIZJZZKABLMZZZNJOKABLMCNJPDEFGQHIZZZZZJZQZFEDPJZ,0.640625
59,chr1,chr1_140767128,0.92,140767128,CentC,ZABZABZZZBZABZZB,0
60,chr1,chr1_140787128,0.94,140787128,CentC,ABBCBDEFABBCBDEFABZZZZZZ,0.75
61,chr1,chr1_140797128,0.95,140797128,CentC,AZZZZZZZZBZAZZZZZBZZZCZZC,0
62,chr1,chr1_140826522,0.95,140826522,CentC,ABFHGCBEFHDBKFHLCBEFHGCBEFHDBKFHFLCBEFIABKFJBFHLCBEFIABKFJBKFHLCBEFIABKFHLCEZZLZZZLCZZZZZZZHZZZF,0.75
63,chr1,chr1_140861486,0.96,140861486,CentC,AAZZZZZZ,0
64,chr1,chr1_140992645,0.96,140992645,CentC,ZZZ,0
65,chr1,chr1_141018321,0.95,141018321,CentC,ABZCZDBECQRAFGHNIJBOKLPCQRAFGHDBECQRAFZFGHNIJBOKLPCQRAFGHNIJBOKL,0.90625
66,chr1,chr1_141028321,0.93,141028321,CentC,ABECCZZZDABBECCZZFCCGDABZCGZCCZAFCCGDAB,0.641025641025641
67,chr1,chr1_141615,0.92,141615,knob180,AZBAAACBAAAAAAAACAAAACBCZZAACBAAZ,0.484848484848485
68,chr1,chr1_151615,0.96,151615,knob180,AZZBCZZZZZZABCZZZADCZDZZZBAZZZZDDBADZBAZEFZADDZZBADEFZ,0.111111111111111
69,chr1,chr1_161615,0.96,161615,knob180,ZAABECDAAABECDAAAZABAACDABECDABHCFAAICFAACGCGBHCFAAICFAACGCDJBECDJBECDABHCFAACFAACDADAAACDAAACDAEKAAACDAEKAAACDAEKABACDZZAEABACLCBACLCZZBZZZAAZEADCABAKEADCAAADCAAADADCEAADCAAADADCEADCAADCABAKEZDCAAADCAADADCAAFCAAFCHBJ,0.774193548387097
70,chr1,chr1_201615,0.95,201615,knob180,ABZBBBEBBBBCBDBBEBBBBCBDBBABDBBDBBABDBBABBBBBBFBBABDBBBFBBABDBBABBFBBABDBBABDBABBBZBDBBABBBZZBBAZZBBBABEBEBDZBGBAZBBBABDHIZABBDZBZABBBABBZBBZZBZDBAIHDBAZBBBABGBBDB,0.392638036809816
71,chr1,chr1_21615,0.96,21615,knob180,AZBZCZDZZEABZZZBCFZZEGFHIDJKFHIDJKZZLBFLBFGEEBFGEEBFBFGZEBFGEEBFBFGE,0.617647058823529
72,chr1,chr1_231615,0.96,231615,knob180,ABZBZCDEZBZCAEZZZZEDCAFDGAADCAHDCAFDGAADCAHDCAIZDCAAZZDCAIZZCZZIHDC,0.537313432835821
73,chr1,chr1_251615,0.92,251615,knob180,ABCDBBCCDBBCDCDZABCDBABCDBBCDBDBBCDBBBCDBB,0.880952380952381
74,chr1,chr1_261615,0.96,261615,knob180,AEBCDZZBZEBCAEBEZBBAEZBBAEBCDZZBAZBCZFDZZFZAZZEAZGZEABZBZCBZZAZZBBZHZZZZZZZBBDGZDZZAEZAZCZCBAZBEZEBZHZBZHGDBA,0.201834862385321
75,chr1,chr1_281615,0.95,281615,knob180,ZABAZCBZBZZBABCBZBZZAZAACBZBADCBZZDAAZZBEFEFZBAAZCBAAC,0
76,chr1,chr1_311615,0.97,311615,knob180,ZZZZZZZZZZZZZZZZZZZAZZBCADZCAZZZBCADZZCZZZZZZZZZZZZZZ,0.150943396226415
77,chr1,chr1_341615,0.96,341615,knob180,ABCZCZZDZZABZZCZZZCZEZCCZCFIGHDKZZZZZZFHEZZZCIZHDIGHDK,0.185185185185185
78,chr1,chr1_351615,0.95,351615,knob180,AGFHIJKBCDEBFDEBZGFHIJKBCDEBZGZZZZZDZHIJKDGEGZBZAGZZZGZ,0.527272727272727
79,chr1,chr1_361615,0.94,361615,knob180,ABCZDBCAEDEDEECECAEECAEDZEECAEBCEDEECAEACECAEECAEBEDEE,0.648148148148148
80,chr1,chr1_371615,0.96,371615,knob180,AZBCZZZBCZZZZZZZDZAEZFZDZAEZAFZZZZBBZZZZZZZZGZZGZZZ,0
81,chr1,chr1_381615,0.93,381615,knob180,AZZAACAAADCCAADCCAADCAEDCCAADCCAADCAEDCAAADCAFAAFAADC,0.754716981132076
82,chr1,chr1_391615,0.96,391615,knob180,AGBCADCAEAIAFGBAHZZEAZZZDCAEAIAFGBAHZJKKKKJLMFFZJKKKKJLMFAIKKJLMFAIEAAZKKJLMFAIEAAZZZZAFAZZZZZOQPRAOQPRAI,0.647619047619048
83,chr1,chr1_411615,0.97,411615,knob180,ZZZZIAZBZZBZZZZZZZZCZZZGZDZHEFCGZDZHEFCZZZIZZZZZZZIAZ,0.150943396226415
84,chr1,chr1_41615,0.94,41615,knob180,ZCABBCADBBCADBBBCABBBCBCABBCABBCADBBCADBZACABBCAZBBCADBCADBBBCABDBBBCADBBBCABDBBBCADBBBCABBBBZBBBCAZBBBBCADBB,0.770642201834862
85,chr1,chr1_421615,0.94,421615,knob180,ZZZABCACEDACEDAAABZBFAFAGAZHAZAHZZAGACACCZACBAZAZACACCAAZ,0.280701754385965
86,chr1,chr1_431615,0.95,431615,knob180,ABCBDBEBFGHIBBJBBBKBEZBBLABCBZBEBFGHIBBJBBBKBEZBBLABCBD,0.945454545454545
87,chr1,chr1_451615,0.92,451615,knob180,DAABBBBCCZABBBBDAABBBBBBBBBBBBBBDBDEBZDBZBBBDBDEBBD,0.509803921568627
88,chr1,chr1_461615,0.94,461615,knob180,ZZZAABAAZAZACAACABAAZ,0
89,chr1,chr1_521615,0.96,521615,knob180,AZBAZCADZAAEBADFAAAEBADFAAAEBADFCBZFCGAAZZZZZZFZACADFAZAZLMZHIJAKFCLZFAZZADLMZHIJAKFCLDFAFNAZDFAGZZNAZZZZZCLZ,0.477064220183486
90,chr1,chr1_541615,0.96,541615,knob180,ABCDZZCZDEFGHIJABCDEFGHIJZZZCZZZZZCZCZZZFZKCLMZNOCKZLMZNO,0.368421052631579
91,chr1,chr1_581615,0.94,581615,knob180,ABZZZAZZBZBBCBBCZABBDADABBFBEADADABBFBEABZBBZZBDAGZDABBG,0.5
92,chr1,chr1_591615,0.95,591615,knob180,ZAZAAZZBAAEBCBAAAADBEBCBAAAADBAAADBAAAAAADAAAADBAAADBAZ,0.654545454545455
93,chr1,chr1_601615,0.98,601615,knob180,EZABCDEGFEGFEGABCDEGZEGAEGZHEEZZZZEZZBZEEZEZZEZZZZZZZKIHZZHJIHZKZZZLZZLZJZZLZZZZZZZEEKZZHJKZHZHOLMNEZZZHOLMNZ,0.247706422018349
94,chr1,chr1_61615,0.98,61615,knob180,AZZBBZCDEIFAGHBZCDEIFAGHJAZBZZZBJAZZZZZZBJZZZZAJZZZZZZ,0.296296296296296
95,chr1,chr1_621615,0.95,621615,knob180,ZZZZAZBZBACZZBAZCBCBACACDECZDECBZBCBACFAFZCBACCCBCFAFZ,0.518518518518518
96,chr1,chr1_631615,0.94,631615,knob180,ABCAAABABABCAAABABCDABCAZAZDABCAAABCAAABABCAAABCAAABAZ,0.759259259259259
97,chr1,chr1_641615,0.96,641615,knob180,ABZCABDCZEMDFAZMZFAGABDDCHLBDCIEMDFAJMDKABDDCHLBDCIEMDFAJMDKABDDDZAZMDFAZZFADZZAZDFAGABZZZZBDFZZDBAFZCDZDZJBA,0.587155963302752
98,chr1,chr1_71615,0.96,71615,knob180,ABZZCDAZDAABCZ,0
99,chr1,chr1_81615,0.94,81615,knob180,IDZAAEGFCAGABHAAAAAAAABAAGIDAAEGFCZAZAAAAAKAGAALMAAGEAAKAGAALMAAGEAADIGAABAAAAAHBAGACACAABAACZZ,0.410526315789474
100,chr1,chr1_9473337,0.97,9473337,knob180,ZZAZZZABZZBZZZZZZZA,0
101,chr10,chr10_48443549,0.92,48443549,CentC,ZZZZZZZZZZ,0
102,chr10,chr10_48857541,0.95,48857541,CentC,AABCEHFGDAABCEHFGDAABCEHFGDAABCEHFGDAABCEHFGDAABCEZFGDABCEZFZAA,0.888888888888889
103,chr10,chr10_48867541,0.97,48867541,CentC,ZABCDIEZFZABCZIEJGKABHDIEEJGKABHDIEZZLAZFLABCZIEZZZZZZZZMNZMNZ,0.516129032258065
104,chr10,chr10_48877541,0.95,48877541,CentC,ZZZZZZZZZZZ,0
105,chr10,chr10_49172430,0.97,49172430,CentC,BABCHDZZZZZZAEAGBABCHDIFJAAEAGBABCHZIFJAZZZZZZZZZZZZZZZZZZZZZZZ,0.492063492063492
106,chr10,chr10_49182430,0.95,49182430,CentC,AGBCDEFCZZZZZAGBCDEZHZZZCZZIJZJCDCKLZCMCMDCKLZCZCZZHIZJCDDCZZZZF,0.390625
107,chr10,chr10_49192430,0.94,49192430,CentC,ABCIIIDNEFCGHIIJCIIKOIILDIIMDIIABCIIIDNEFCGHIIJCIIKOIILDIIMDIIKZ,0.96875
108,chr10,chr10_49202430,0.97,49202430,CentC,ZZAZZZZZZZZBCZZZZDZBZCEFAZDCCCZFAZGHLIZJKGHLIZCZZZEFZZHLIZJKGHLI,0.296875
109,chr10,chr10_49212430,0.96,49212430,CentC,ALBCZDEFGHIJDEFGZGKALBCZZZZZZGHIJDEFZKZZDMZZMF,0.543478260869565
110,chr10,chr10_49264925,0.94,49264925,CentC,ZABCDEBFAEBFACIGKHIJLACIGKHIJLABZZMBNAOCICIJLABZDMBNAOCIZK,0.758620689655172
111,chr10,chr10_51943519,0.92,51943519,CentC,AZZAAZABABABAAZABAAAABAAAAAABABAAAAZAAZABAAAAAABABAZAAABABZAAAA,0.253968253968254
112,chr10,chr10_51963519,0.94,51963519,CentC,ZDABCZDABCAZZZADEFDDGHIADHFDDGHFDDGZZIADGEFDDGEIAD,0.72
113,chr10,chr10_52002566,0.95,52002566,CentC,ZABZZZCABDECABDECABDECABDECABDEZ,0.78125
114,chr10,chr10_52012566,0.92,52012566,CentC,ZZAZBABABAACDBABAEFACAACDZABAEFACAAAACDZABAACZAAAZCAAZAAAACAAACA,0.578125
115,chr10,chr10_52022566,0.96,52022566,CentC,ZABCDEFGIFZFFHFGIHZJCKABCDEFZFLFMFMLFMFMZZZGIFNFZZZFZZZPFPFNFJCK,0.578125
116,chr10,chr10_52032566,0.97,52032566,CentC,ZABQCZDECFCFECFCFZZZGHZICJZKCZZZLCLCICJDKCLCPAOGHCLCICJDKCLCPAMZNCGHCPAOGHCLCIZJDKCKCKCJDKLCPAMNCGHZZABCZAZQCZHZZZCZZZZGZCLCZZZZ,0.5546875
117,chr10,chr10_52082566,0.95,52082566,CentC,AZABZZABCDEFAZABZZAZZDEFAABCAZABCDEAEBDEACDEAGHBCIAJAABCDEAEBBDEFAKALCDEFAKALZAJAABCDEAAJAABCDEAGHBCIAJAABZBZZZZZCZZA,0.726495726495726
118,chr2,chr2_117467152,0.95,117467152,CentC,ZZZAAAAZBAAAZZAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAZZBAAAAAAAA,0
119,chr2,chr2_117477152,0.99,117477152,CentC,ZZZDEFAPZGHZZBKZNCBKMNCZUDEFAPZGHZZZKITUZJKMZOUITUITULJZMNOUWZKZZSTZZTULZKMNOUWZUZZWQUZZZPZZZZZZZZWZZZZZZPZZZZZVWQSTZUVWZSTUUVW,0.346456692913386
120,chr2,chr2_117529481,0.98,117529481,CentC,ZZZZZZZZAZZZZZBZZZZBCZZZZZZBCDEZZIFGZHZFZZZZZZCBCDZZHJIEAHJIFGZ,0.26984126984127
121,chr2,chr2_117539481,0.97,117539481,CentC,AAZBCDECFGZGZZZZZZAIZZHAIZZAAHBDECFGAZZZAAZZAAAJAKZZAAAJAKZZZAA,0.285714285714286
122,chr2,chr2_117559481,0.98,117559481,CentC,ZZJHKDCKLEAHKDOBCKLEAHZDOBCKLEZHKAHKDOBCKLEAHKDOBFIJGZJHKDOBFIJGKDCKLEAHMNKLEAHMNKDCKKDOBZPQEZHKDOBZPQZZHZZ,0.813084112149533
123,chr2,chr2_117643790,0.97,117643790,CentC,AZDBZAACZAAAADBAAAAAFBAAACEAAAADBAAAAAFBAAACEAAAAZBAAAAAFBAAACZ,0.507936507936508
124,chr2,chr2_117653790,0.98,117653790,CentC,AZFHGBIAJCDAEFHGZAEFHGZZBIAJCDAEFGBIAJCDZKGZZZZAJKGBIAJCDAEFZK,0.725806451612903
125,chr2,chr2_117663790,0.97,117663790,CentC,CDCADBBCCADBZZDZDZBCCDCADBBCCDCADBCBCCDCADBBCCDCCDCADBBCCDCAD,0.836065573770492
126,chr2,chr2_117673790,0.98,117673790,CentC,ABGCDEKIIFEJLABGCDEKLAZZLCNHIFEJLABGCDEKLABGCZZZHZZCNHZZZZZHZN,0.709677419354839
127,chr2,chr2_117683790,0.97,117683790,CentC,ZAABBBZBZABBACBDBAAABBBBBBBACBDBAAABABBBBBBBACBDBAAABBBZZZZBAA,0.629032258064516
128,chr2,chr2_117693790,0.98,117693790,CentC,ZZZCCHAZAZBZZZCCHDAZZZZRAJZZEAAFAAAJCHEAAFZAIHAEAAFGAIHAEAAFGAIHAFZAIHAFAAIHEZACZCHEAAFAAIHCHEAAACAIHZLZZRAACHDAZZZZZAJCHEAAAAZZAPZKHLTZAZQKLZLAAAMCHNSTOAZAAAMCHNSTOAPQZHLFBRAACHNSTZAP,0.581521739130435
129,chr2,chr2_117723790,0.94,117723790,CentC,DACAAZABDACAABDZZAZZZZDZZAZ,0.481481481481481
130,chr2,chr2_117760625,0.97,117760625,CentC,ZZZZABZZABZZ,0
131,chr2,chr2_117809909,0.97,117809909,CentC,FMAEBDCDFMAEBDFDGIDHZIHJZKDLZZZZCDFMAEBDCDFMAEBDFDGIDHJZKDLZDHJZ,0.8125
132,chr2,chr2_117819909,0.98,117819909,CentC,UEVBRWSXYATUZCAZZVBZZCAFCDGHCIJKLMLNOPQTUEVBRWSXYATUAFCDGHCIJKLMLNOPQTUEVBRWSXYATUEVBRWSXYATUEVBRVBRWSXYATUEVBRWSXYZZZBZZC1ZZZZ1,0.8203125
133,chr2,chr2_117869909,0.98,117869909,CentC,ZCAECZBCFCZZZFCDECCCAGBFCDECFCCCAGBFCDECFZIFZZHCZIHZZIHCCZFCIJCCZAGBCKLFCAGBCKLFOJCZCZCCCZKLZZCCZAGBZKLFOIMCCAGBCNLFOZMCCAGBCNLFOIZCZGBCKZFOIZCZCAGZZAZPQZPQZZRCCZZZZZQZRCZQZZRZCQZZZCZZZAGBC,0.428571428571429
134,chr2,chr2_117899909,0.98,117899909,CentC,ABFGIZCCDEHCABFGZZCDEHCAZZGIRCCCZEVCSTZJKPIOCZEHCAQFGIRCCCLEVCSTMJZPINCDIOCDEHZCDIOPINCDEHZAQFGIRCCCLEVCSTMJKPINCDEHCAQFGIRZCCLEVCSTMZWUCCMJWUCCPXPP2CCLEVCSTMJWUCCPXPMJKP2CMZKPYC1JKP2CMJKPY2CMJKPYC1JKP2CMJKPYCZJKP2CMJZJKPYC1JKP2CMJKPYCMJKPYCZZZZCCZZZZZCZCZZ,0.852140077821012
135,chr2,chr2_117987675,0.92,117987675,CentC,ABZZZZZABZZZZZZZZZZZZ,0
136,chr2,chr2_118004308,0.92,118004308,CentC,ZACBZBAABZABABACDADABACDBAZD,0.357142857142857
137,chr2,chr2_118014308,0.93,118014308,CentC,CDACDABCDABCDABCDABCDADABCDZBZCDACDABCDABCDABCDABCDABCDACDEABCABCDABCDDACDABCDABCDABCDACDEABCDABCDABCDDACDABCDABCDABCZABCDACDE,0.96031746031746
138,chr2,chr2_118074166,0.93,118074166,CentC,ABCDABCDZBCDABZABCD,0.894736842105263
139,chr2,chr2_118084166,0.92,118084166,CentC,ACBBACBBACBBACBBACBBACBBACBBACBBACBBACBBACBBACBBACBBACBBACBBACB,1
140,chr2,chr2_118094166,0.93,118094166,CentC,ABCDBBCDABBCDABCDABEDFBEDHDGEDDDABEDFBEDHDGEDDDBZDADZZDBEDADBDB,0.761904761904762
141,chr2,chr2_118104166,0.94,118104166,CentC,NAGJHJIOBGDCNAGJDKELFMNAGJHJIOBGDCNAGJDKELFMNAGJHJIOBGDCNAGJDKELFZZZZZZ,0.915492957746479
142,chr2,chr2_118178944,0.92,118178944,CentC,ABZDCFAZDCFZEDZAABZDDFAEAZZ,0.222222222222222
143,chr2,chr2_118228204,0.93,118228204,CentC,ZABZCDZEZZZZABZCDZEZZ,0
144,chr2,chr2_118308845,0.9,118308845,CentC,ABBACDZCBACD,0.666666666666667
145,chr2,chr2_118326952,0.92,118326952,CentC,ABCDZDEAZCDEAFCZDEABCCDEAFCDEAB,0.870967741935484
146,chr2,chr2_118358325,0.93,118358325,CentC,ZZ,0
147,chr2,chr2_118368325,0.93,118368325,CentC,AZBDCABDCABDABDCABDCABDCABDCABDCABDCABDCABDCABDCABDCADCABDCABDCADCABDCABDCAZBDCADZ,0.914634146341463
148,chr2,chr2_118388325,0.9,118388325,CentC,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,0
149,chr2,chr2_118398325,0.93,118398325,CentC,ABCACBCCACBCCZBCCACBCCABCCACBCCABCCACBCCACBCCABCCACBCBCCABCCACBC,0.96875
150,chr2,chr2_118408325,0.95,118408325,CentC,ACDEACBCCDEACDEACDCEAZBCFACDEACDCEACBCFACDEACDCEACBCECCDCCDZECIGDZCEZDCEACDCEHCIGDCEHAZDCEACDCEHCIGDCEHCICDEHCIGDCEHCICDCEZZCZCZZ,0.806201550387597
151,chr2,chr2_118428325,0.94,118428325,CentC,AABCAABCAAZAZABACAABAABCAAACAAABCAABCAABCAABCAABCAACAABCAABCAABCAABCAABCAABCAAACAAA,0.831325301204819
152,chr2,chr2_118448325,0.92,118448325,CentC,ABCDABCDABCDABCDABCDABCDABCACDABCCDABCDABCDCCDABCDABCDZDAZCDZAB,0.825396825396825
153,chr2,chr2_118458325,0.95,118458325,CentC,ZABAZABACAADAADZZCEAADABHFGZZZZZABHFGIBABABABABABALJBKEZABABALKEZBIBABABBJBKEZZABALKZ,0.588235294117647
