,chr,bin,clust_val,start,rep,pattern,purity
30,chr1,chr1_140374538,0.9,140374538,CentC,ABACDBECFDGBACBECFDGBACBECFDZBZCFZCACDECFICACDECFDECFDECFICA,0.666666666666667
31,chr1,chr1_140384538,0.92,140384538,CentC,ZZAZBZZZZZZAZBZZZZZCDZZZDZEFIGHZEZEFIGHJCDZJZZZZZZZZZ,0.188679245283019
32,chr1,chr1_14049176,0.91,14049176,knob180,ABBAAAAAACAAAAADAAAAAAAABBAAAAAACAAAAADAAAAAAAABBAAAAAA,0.309090909090909
33,chr1,chr1_14059176,0.95,14059176,knob180,AZBBBBBBBBBBBZZACBBBBBBBBBBBBBBBDBBBACBBBBBBBBBBBBBBBZD,0.145454545454545
34,chr1,chr1_14069176,0.97,14069176,knob180,ZZABCDEABFGDHABFGDHABCDEABFGZZZDZZZZZZZZZZZZZZZZZZZZDZZZ,0.464285714285714
35,chr1,chr1_14079176,0.95,14079176,knob180,ACBBBZZBZZBBBBZACBBZBZBBBBZBBBBDBBEBBZBBBBBBBBBDBEBBFGBBBBEBBFGBBBBEBBFGZBZEBBFGBBBBHBIJBDBBHBIJBEBBFGBBBBBBBZBZKBBZBKBBZBBBBBMBNKLBBBBZBBBBMBNKLBBBBKZBBBBBBKBBOBBBBPBQBBKKBBOBBBBPBQBBKBBRBBBKBBRBBBBBBBDBEZBBBBBKBB,0.490654205607477
36,chr1,chr1_14149881,0.95,14149881,knob180,ZABBZBABBZZZZBBBZZBBZBCZBBZBBZBZZBZBBZBZBBZBCBBZZZZZBZB,0
37,chr1,chr1_141748,0.95,141748,knob180,ABZCAADEAAAAZAAADZZAADEDZFCADFADZZEACZZABZDEAAZZDAAZAZZZEDAGEHAAEDAGEHAAEDACEDAAIEDAAAZEDAAIEDAAAIEDAAAAI,0.523809523809524
38,chr1,chr1_14214887,0.98,14214887,knob180,ZFOPGHIJQABRZOACDEFOPGHIJQABZSZKLMQACCZEFOACCNEFOACCNEFOAZDEFOPGHIJQABRSZKLZABRSZKLMQABZZLZZZCDZFZZZZZJZAZZZZZZ,0.630630630630631
39,chr1,chr1_14244887,0.97,14244887,knob180,ZZABCZZZZZDAEFDAZDAZFDAEDAEABCZZZZZDAEFDAGHAIJDAEFDAGHAIJDKZAGHAIJDKZZ,0.728571428571429
40,chr1,chr1_142919823,0.93,142919823,CentC,ZZZZZ,0
41,chr1,chr1_142929823,0.91,142929823,CentC,ABCCDCDCCZBCCDCCZABCCCZZCCCCCCCZZCCCCZZECECCZZCZZ,0.26530612244898
42,chr1,chr1_142968463,0.96,142968463,CentC,AZAZZZAZZZZZZA,0
43,chr1,chr1_143156131,0.92,143156131,CentC,ZBABBCBBBBBDBZBBZBBDBBBDBBEBBFBBBDBBBDBBEBBFBBZZZBBCBABBCBBBBBDB,0.34375
44,chr1,chr1_143166131,0.95,143166131,CentC,ABZHBGBCBDABEABFAHBGBCBDABEABFAHBIBJKLMAHBZAHBIBJKLMAHB,0.927272727272727
45,chr1,chr1_143176131,0.97,143176131,CentC,ZZAZAZZZZZZ,0
46,chr1,chr1_143251605,0.95,143251605,CentC,ZZZADBCZZAZZZZADZEFZADBCZFZZDAZEFGADBCEFGADBCEFGADBCADBZEFG,0.542372881355932
47,chr1,chr1_143261605,0.94,143261605,CentC,AFBCBGDECAFBGDECBCAFBGDECAFBGZZZZGDHABGGDHKGDICZBGGDHKGDIC,0.844827586206897
48,chr1,chr1_143271605,0.92,143271605,CentC,ABCZABCDEEABCDEEABCDEEABEEZAZEZZ,0.71875
49,chr1,chr1_143317514,0.91,143317514,CentC,ZAAAAAAAABAAAAAAAABAAZZAAAAAAABAACZZAAAZAAAAACA,0
50,chr1,chr1_143327514,0.94,143327514,CentC,AIJFBGCHAAAADEAAAAAAADEAAIJFBGCHAAAADEAAIJFBGCHAAAADEAAIJFBGCHAA,0.875
51,chr1,chr1_143337514,0.96,143337514,CentC,ABZCZZZABZCZCZZ,0
52,chr1,chr1_143347514,0.93,143347514,CentC,AEBCZBZBDZAEZCZZZZD,0
53,chr1,chr1_143357514,0.92,143357514,CentC,ZABCBBBEDAFDAABBBCBBBEDAFDAABEDAFDAABBBCBBBEDAFDAABEDAFDAABBBGBEDAFDAABBBABBGBEDFDAABBBGBEDAFDAABBBABBGBEDABBBEFBBEDAZABBBGBEFBB,0.765625
54,chr1,chr1_143377514,0.94,143377514,CentC,ZFEABBBCBDEBFCBGEABBCBZZBBGEBFEHABBBCBDEBFEHABBBCBDEBFEZACBBBGEBFEHABBBCBDEBFEIABBZBBCBDIABZZZZZZZEGBBZZJBZJZZBBZZ,0.596491228070175
55,chr1,chr1_143397514,0.93,143397514,CentC,ZAZBCDAAAEAAAAAEFBZAAAEFBBGAABBCHFBBGAABCHABZZZZIJAEABKDAAAEAAAAAAEFABKDAAAEAAAAAAEFBBCZIJ,0.577777777777778
56,chr1,chr1_143417514,0.94,143417514,CentC,AZBCDZDBZZZZCZEFGAZLHIJZZEFGZKLHIJZEFZKLHZJZZ,0.4
57,chr1,chr1_143449112,0.91,143449112,CentC,ABCCDACACCZECFZCAZCZCACJEABCCDACACCGCZAFICAAFICACJEABCCDACACCGC,0.793650793650794
58,chr1,chr1_143459112,0.92,143459112,CentC,ABCDAABCDAABCDAEAFGABCDAEAFGAZZEAEAAEAZGAZZZA,0.644444444444444
59,chr1,chr1_143469112,0.94,143469112,CentC,AAZAAACAACHDAALIEFJGKAAACHDAALIEFJGKAAACHDAALIEFJGKAAACHDAALI,0.885245901639344
60,chr1,chr1_143479112,0.96,143479112,CentC,ABCFJDOKEGLMHNIABCFJDOKEGLMHNIABCFJDOKEGLMHNIABCFJDOPZJPZGLZZZZ,0.825396825396825
61,chr1,chr1_143489112,0.95,143489112,CentC,BZAZZBCDEZEFGGBCDEZAZEFBCD,0.346153846153846
62,chr1,chr1_143499112,0.92,143499112,CentC,ZZZZZZ,0
63,chr1,chr1_143518082,0.93,143518082,CentC,ZABCDEEEFEGBDABCDEEDEZFEGBDEEEGIEEGBDZDEEEFEGIEEGABDEEEFEGBDIFEG,0.796875
64,chr1,chr1_143528082,0.94,143528082,CentC,ABBCBZDBBEFGDFHAIBBCBJFGDFHAIBBCBJFGDFZACZBBEFGDFHAIBBCBJFGDFZAZ,0.78125
65,chr1,chr1_143538082,0.95,143538082,CentC,ZZZZZAZZZZZZZZZZZZZZAZZBZZBZZZ,0
66,chr1,chr1_143593799,0.95,143593799,CentC,AZBCADEFCZZBCCAZBCADEFCOGHZOGHICJKCLMNCCAZBCADEFCOGHICJKCMLMNCCZ,0.78125
67,chr1,chr1_143603799,0.96,143603799,CentC,ZQVAZBZCDZEFZGHSZIJKLMNOZMMNZZMPUQVARBZCDZEFZGHSZIJKLMNOZMPUQVAR,0.578125
68,chr1,chr1_143613799,0.92,143613799,CentC,ZAAZZZAZAABCAABCAAZZ,0.5
69,chr1,chr1_143663799,0.93,143663799,CentC,ABAAACAAAACAAAAAAAADAAZAAAAAAAADZAAAAAAZBEAAAAAAAAAADZAAABEAAAAD,0.125
70,chr1,chr1_143673799,0.93,143673799,CentC,FFABCDKEEEFGHEIJZFFABCDKEEEFGHEIJZZBAZZFEZZZCZAZ,0.666666666666667
71,chr1,chr1_143709187,0.94,143709187,CentC,GDHABDEDFGDFGDHABZDEDFGDFGDHABDE,0.78125
72,chr1,chr1_143719187,0.92,143719187,CentC,ABCABZBBDECZBGBHBDECIBGBHBDECIBBHBDECIBGBHBDECIBBHBDECIBGBHBDECIB,0.876923076923077
73,chr1,chr1_143729187,0.94,143729187,CentC,BABCDEFBBABCDEFBGGBABCDEFBGBABCZEHBEHBEHBIBZEBEHBIBBZDEHBGBJZKZBEZBBZZDZZBGZABJZKZBZZ,0.588235294117647
74,chr1,chr1_143749187,0.95,143749187,CentC,ZABZZZZZZZZZZZZBCZZZDCDCAEFDCDCAEZGCAHRIJZBNDKLZZMJQBNDOMJQBNDAZFDCDCAEPGCABNDOMJQBNDAEFDCDCAEPGCAHRIJQBNDKLJQBBNDKLZZDCCAZCAEPZNDGCAHRIJQBNDKLJQBBNDKLJQBBNDKLJQBBNDKLJQBBNDKLJQBNZZMZQBNDK,0.771276595744681
75,chr1,chr1_143804526,0.93,143804526,CentC,AAZBZCZZBZCZZZAZZZZZZZDZZCZZZZZZDZCZZZZZZ,0
76,chr1,chr1_143850093,0.92,143850093,CentC,ZABICDEZZDEKGDDKLMHABICDEJNDDEKEKGDDEJNDDEKEKGDDEKLMHEKEKGDDEJND,0.953125
77,chr1,chr1_143860093,0.91,143860093,CentC,ABCBCZAABCZ,0.545454545454545
78,chr1,chr1_144284093,0.92,144284093,CentC,ZZZZ,0
79,chr1,chr1_144371391,0.94,144371391,CentC,ADEBCDEGFBIJGGHADEBCDEGFBIJGGHBCZGZBIJGGNJGLMDEGGNJGLMDEGBIJGBCD,0.90625
80,chr1,chr1_144381391,0.95,144381391,CentC,ZZZZZZ,0
81,chr1,chr1_144415807,0.96,144415807,CentC,ABZZZZZZZZABZZZZZA,0
82,chr1,chr1_144475271,0.9,144475271,CentC,AAAAAAAAAAAAABAZAAAAZAAAABAAAZAAAA,0
83,chr1,chr1_144517571,0.94,144517571,CentC,ZAZZZZAZZZ,0
84,chr1,chr1_144537571,0.94,144537571,CentC,ABBBCDBZGEFBBBBBGHBBBZGHABBBCDBZGEFBBBBBGHBBHZBBGHZBZ,0.754716981132076
85,chr1,chr1_144586570,0.94,144586570,CentC,ZZABZCZZZZZZABZC,0
86,chr1,chr1_144626986,0.93,144626986,CentC,ZABBZACDEZZBBZZZACDE,0.4
87,chr1,chr1_144636986,0.92,144636986,CentC,ZAZAZZZZZZAZAAAABAABAZZAZAAAADAAAADAAAAAADAAAADAAAAAADAAADA,0
88,chr1,chr1_144646986,0.95,144646986,CentC,ZZABICDEFGGZCABICDEF,0.7
89,chr1,chr1_144656986,0.94,144656986,CentC,ZAZBAAZBZZZAAB,0
90,chr1,chr1_144676986,0.95,144676986,CentC,ZDDAGECHDDBGDBGECKFDDBGDDAGECHDDBGDBGECKFDDBGDDAGECGDDAGECHDDBGDBGECKFDDBGDDAGECHDDBGDBGECKFLIDDAJECDBGDBGECKFLIDDAJECKFLIZ,0.975609756097561
91,chr1,chr1_144696986,0.95,144696986,CentC,ABCLZDDEZZZZFZAABCZEFZABCACIEFHABCACIEFHABCACIEFHABCADEJHOKLMHABCLMHANJHOKLMHADEJHOKLMHABCLMHANJHOKLMHABADEJHOKLMHABCLMH,0.85
92,chr1,chr1_144716986,0.97,144716986,CentC,ABJHDCEFGABJHDCEFGZZCEFGABJHDCEFGIBJHGEFGIBJHGZKCLKMZNGNKZZKMZLK,0.6875
93,chr1,chr1_144726986,0.95,144726986,CentC,ZABZZCGDEZABZCGDE,0.470588235294118
94,chr1,chr1_144736986,0.94,144736986,CentC,ABCDEQLKFMRGHSINZJZABCDEQLKZPABCDEQLKFMRGHSINZJPPABCDEQLKFMRGHSI,0.859375
95,chr1,chr1_144746986,0.92,144746986,CentC,ZZZABCDEFGFZFZFFFFHABCDEFGFFFFFHABCDEFGFFFFFHABCDEFGFFFZZZZAZFFFZ,0.676923076923077
96,chr1,chr1_144756986,0.95,144756986,CentC,ABBBBZCDEFZBBBBGCHZCIJBBBFKBBBBGCHECIJBBBFKBBBBGZDZDBBBBBFABBZGC,0.484375
97,chr1,chr1_144766986,0.97,144766986,CentC,ZZZZCDCABZCDCABLIHEJFGIHKZCABLIHEJFGIHKZBLIHMNLNLIHEZCIHMNLNLIHZ,0.828125
98,chr1,chr1_144776986,0.95,144776986,CentC,ABBBZBBBBZZBABBBCDBBBBEFGBBBBZDBBBBEFGBABHIBCBBBBBCDBBZBEFGZABHI,0.4375
99,chr1,chr1_144786986,0.97,144786986,CentC,AKLMEBCADEMFGNHIZZFZZGAKLMEBCADEMFGNHI,0.842105263157895
100,chr1,chr1_144845451,0.93,144845451,CentC,ZABBBAABCZBBBABCBBBBABCBBBABCBABCBBBABBCCBBABABCBBBAB,0.339622641509434
101,chr1,chr1_144855451,0.95,144855451,CentC,ZZZZABZABZAB,0
102,chr1,chr1_144865451,0.91,144865451,CentC,AAAAAAAAAAAAAAAAAAAAZAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,0
103,chr1,chr1_144875451,0.96,144875451,CentC,ZAZBCDGAZZZCEZFZZCEZAZBZDGAZGAZZZFZZZZFZAC,0.142857142857143
104,chr1,chr1_144885451,0.94,144885451,CentC,ZZZZZZAZAAZZZ,0
105,chr1,chr1_161748,0.96,161748,knob180,ZABBZZBCBZDABCEFABCMGHBINGJBKDLDLZCMGHBINGJBKDLDAZCEF,0.716981132075472
106,chr1,chr1_171748,0.96,171748,knob180,ZZEABCDEZFGZDBGZDBCDCDDDBCDDDBCDAZDDDBCDAHDEDBCZZDADIDFJBIDFJBZDEAZZDDZADCBDEDHZCBDDDCBDDDCDCBAZDCBADDCBZDDCD,0.477064220183486
107,chr1,chr1_1782426,0.98,1782426,knob180,AZZZBZZCZZZZDEGBFZZDZBAZCZZZZDZIEGBFGJDEGBDZZDZGIEGBFGJ,0.363636363636364
108,chr1,chr1_1792426,0.97,1792426,knob180,BCEAADEEABCEAADEZEHIEFACGBCEAEAHIEFACGBCEAJKELEHJKELEHIEFACGBEHJKELEHZEFACGBCEAJKELEHJKELEHIEMNEEKELEHIEMNEEKEZ,0.936936936936937
109,chr1,chr1_1872426,0.95,1872426,knob180,AABACAAZZAAZDEAAEAFGDEAAEAFGAZAABAHAAZAHAAZAABACAAZBAZZ,0.472727272727273
110,chr1,chr1_1882426,0.96,1882426,knob180,AAAZZAZAZZZAZZZZZBZAAAAZZZZZBZAAAAZZCAZZAAZZCAAAZZAZZCA,0
111,chr1,chr1_191748,0.94,191748,knob180,ZABCDACCDACZCABCDACCCDACCDCDACCDACCDEBZZDAZAZCDEACCDEBZ,0.781818181818182
112,chr1,chr1_201748,0.95,201748,knob180,ABAAAAZZACADAACAACADAACADAAAAAAAAADAACAAAAADAACADAAAAADAACADAAADAAAZAAAADAAAZAZAADEBABADABABAZAFADZAAADAAAGDACAZAZDAAADAAZAAZAAZAZDGAAADZAAADAFAAAABABABADAAABEDAA,0.314814814814815
113,chr1,chr1_21748,0.96,21748,knob180,ABZBFCZAZDZEZBFCAZZZADGZFFHGKIEJLGKIEJLZZNMGNMGHFFZGHF,0.537037037037037
114,chr1,chr1_231748,0.96,231748,knob180,ZAAZZBCADEFAABCADBCADEFAABCADBCAGZHCAAZZBCAGZZCCZGDHCA,0.666666666666667
115,chr1,chr1_241748,0.95,241748,knob180,FCABBZABZCDBEZZDDBEFCDBEFCABBGCABBCDCDZEFCDBEFCABBCDBDBBGDBBBCDDBBGDBBBCDBBBCDBFGBEBZDBFCDBDBBBCDBBBZDBFGBEBZ,0.853211009174312
116,chr1,chr1_261748,0.96,261748,knob180,ZABZCZZZCZDZZEFZZZEFAZAZZBZZZDZAZZZAAZZZZZZFZZFZBZBAFZZ,0
117,chr1,chr1_271748,0.94,271748,knob180,ABABCBDBCBBEBEABABZEABAZEABAEAEABZBEBBEABABZZBBBZZADBDBZABBEEABBEABBZBBEABEABBEAAAAEBBZZBEBBAEBBBBAEAEBBAEBB,0.657407407407407
118,chr1,chr1_301748,0.95,301748,knob180,ZZZZZZZAZZBZCZZBDCEZDCBZZBACEZFDGBZZZZZZZZZHZHHZZFHZG,0
119,chr1,chr1_311748,0.94,311748,knob180,ZZZZZ,0
120,chr1,chr1_31748,0.95,31748,knob180,ABABCZDABCZDAZ,0.428571428571429
121,chr1,chr1_321748,0.95,321748,knob180,ZZAABZCDEBAAAABACDEBZAAABFZABFZAAZAGBFBABHAGBBHAGBFBABHABFIJGBFABKABLBABFBABHAFABKABLBABHABFIJGBZABKABAAAA,0.764150943396226
122,chr1,chr1_341748,0.96,341748,knob180,ZZZAZZZBZCDZECDFBEGZHZIFBJIFBEKBBLFBCBCBJIFBEKBBLFBCHBEABZFBFHZIFBCAEGBZIFBCAEGBCZZZZZHZMZNOZFFMZNOZNFZZZZZ,0.420560747663551
123,chr1,chr1_361748,0.94,361748,knob180,AAZZZZZZZBZZBCZZAZZADZAAABZZAABCDZCAAABCDAABCDAABCAZ,0.346153846153846
124,chr1,chr1_371748,0.95,371748,knob180,AABBCAABBCABZCABBBCABDBBDBBCABBGBEBFEBABJBBGBBHIBABCZZFEBABJBBGBBHAKLLLLKBBBBLKLLLLKBBBBJLLKBBBBJABBZLLKBBBBJABBAMBZBBBZZZBZZZZZBJBABEBMABBBZBZBZZZZZZABZZBHIBZ,0.534591194968553
125,chr1,chr1_411748,0.94,411748,knob180,ABZZAAACZCDZDAEAFGAZZGFZAEABAZBZABCIHABABABBAABCIHABACAJKAAAALAAAAACBAABCIHAZACAJKAAAALAAAAACBAZAAAZCBAABCAAAAZ,0.459459459459459
126,chr1,chr1_41748,0.97,41748,knob180,ABGCAEGCAEFDJABHIJAAEGCAAEFDJABHIJAAEGCAABABGCAEGZAEZDJZBHIJZGBGZAEFZZAZZDZBHIJAABGCLJAABHIJAABHIJAABGCLJAABH,0.669724770642202
127,chr1,chr1_441748,0.93,441748,knob180,FFGABCDFBFEFFFFFFFFFGABCDZBFEFFFGABCDFBFEFFFGABCDFBFEFZ,0.854545454545454
128,chr1,chr1_451748,0.94,451748,knob180,ABCCZCZCDCCDABCCZ,0.470588235294118
129,chr1,chr1_471748,0.95,471748,knob180,ABCDEFBGDDZABCDEFBGDHIHIZLDJLDKKLDJLDHIMDDHIZDHIMDBH,0.807692307692308
130,chr1,chr1_521748,0.97,521748,knob180,AZZZZZZBHZZCZDLZZEFAZZZDGBHIJCKDGBHIJCKDGBHIJCKDLZZEFA,0.555555555555556
131,chr1,chr1_531748,0.93,531748,knob180,ZABACABABBBCABCAFBBCADBEBACAFBBADBEBACAFBBCADBEBABZBBA,0.796296296296296
132,chr1,chr1_581748,0.94,581748,knob180,ABCCZDCZZZZZZABZZZZCCCDZZCZECFECFZDCCHDIDCCJCZDHDIDCCJC,0.4
133,chr1,chr1_591748,0.95,591748,knob180,ZDBAZBZZBCDZZCDBBZCBEZBEZDBBCDCDBBFBGDCDCDBBFBGDBAZDCDB,0.636363636363636
134,chr1,chr1_601748,0.94,601748,knob180,AAAAABCAAAAAAAAAABCAAAAAAAADCAAZCDCAAAADAAZAZZAZZZZCZZ,0.296296296296296
135,chr1,chr1_611748,0.98,611748,knob180,ZCAZZABCAZDZZZZZBZZZBZZZZZZZZZZZZDZZABDZAZAEGZZZZZZAEG,0.111111111111111
136,chr1,chr1_61748,0.96,61748,knob180,ABCCEDCABCCEDCCBCZFCCCEHABCEDGFCCCEHABCEDGFCCCIHABCEDACCIHABCEZDCCZZZCEDCGCCZCCEZJCCDEKZCJCACDLKECCCCCCDECAMOECBPNJCACDLKECCCCDECAMOECBPNZZCZECCCCGCQZCZZCZZBCCGCQ,0.722222222222222
137,chr1,chr1_621748,0.95,621748,knob180,ABZZZZAZCDCZZZZCAEBCDCABAIJFBGJFBCZCDCAEBCDCABAIJFBGJ,0.679245283018868
138,chr1,chr1_631748,0.97,631748,knob180,ZABZBZBCAZZDZABCFGABAZABCFGABCZABZZEAZDABCFGABCFGABHBCFGABCFGABHBCFGABCFGABHBCFGZBCFGABHBCGZZCGZZZZEABCZEZZC,0.62962962962963
139,chr1,chr1_651748,0.95,651748,knob180,ABBCEJBBDEFKBGAHKBIABBBCEJBBDEFKBGAHKBIABBBBGAZKBGAZZGABBZAZBGAZABZZZZBBGZCBBAGBCBCBHHBAZBGBZBAZBHZZGZKZZBZZ,0.481481481481481
140,chr10,chr10_50712007,0.9,50712007,CentC,AZBCBBAZZCBA,0
141,chr10,chr10_51177645,0.95,51177645,CentC,ABCHIDEFGABCHIDEFGABCHIDFGAZCZDEFGABCHIDEFJAZFJABCHIDEFGZZZZKGELMZNMZZEDKZELMZNOPQZZZZZZZZOPQZZZZZ,0.642857142857143
142,chr10,chr10_51213369,0.9,51213369,CentC,ZZZAZBZZBZZZZAZZZZZZ,0
143,chr10,chr10_51495198,0.96,51495198,CentC,ABECEDEHZEZZFGABECEDEHEZZDEEZFGAIEDEHJEJEEZZZJEZEZEZZZAIEDEHJEJZ,0.5625
144,chr10,chr10_51505198,0.97,51505198,CentC,ZZZZZAZAZZZZZZZZZZZZZZZZZZZZZZAZZZZZZZZZZZZZBCZCZEBFGHBIBIBEBFGH,0.15625
145,chr10,chr10_51525198,0.95,51525198,CentC,DABCDZBCEZZDZABMZZFGHZEDFDEZZHZEDFJDDBMKEDDDLBMNCIGOPDFJDDBMKEDDDLBMNCIGOPZZCIZOPDFDDDBQDGOPDFDDDBQDGDZZDFNCIZOPZDCZGRDZRP,0.581967213114754
146,chr10,chr10_51591450,0.93,51591450,CentC,AIFBGHFCDEAIFBGHFCDEAIFBFFLMNOJFFLNZFZFZZZFFLMNOJFFLN,0.867924528301887
147,chr10,chr10_51601450,0.94,51601450,CentC,ZIJKLMNOPQRSABCEFGHDIJKLMNOPQRSABCEFGHDIJKLMNOPQRSABZZZZZZZTOTZ,0.80952380952381
148,chr10,chr10_51611450,0.9,51611450,CentC,ZABAZZZAZBZZZZZ,0
149,chr10,chr10_54248831,0.94,54248831,CentC,ZZZZZZZAZZZZZZZZZZA,0
