,chr,bin,clust_val,start,rep,pattern,purity
41,chr1,chr1_140412524,0.95,140412524,CentC,ABCCCCCCCCHCCZCCCDFCCECCCGABCCCCCCDFCCECCCGABCCCCCCHZCCCHCCZFCHCCCCCHICCCHCCDFCCCCHICCCHCCDFCHCCCCCHZCCCHCJCCCCHCJCCCZCCCDFZZZZCCDFZZCZCCZZZCZC,0.566433566433566
42,chr1,chr1_140442524,0.96,140442524,CentC,EGFABCDZDIEGFABGFZCDABCDHBCDIEGFABCDHBCDIEGFABCDHBZZIELJDDFABGDKBCDIELJDDMDMDHBZDHBZOCDDFABQDKBCDFPDDFABQDKBCDFPOCDFPDDFABQDKBCD,0.875
43,chr1,chr1_140462524,0.96,140462524,CentC,AGBCDACCDEFBCZFBZDAGBCHFBCHFBGBCZFBCZIZJCZZEFKLJCMRNOPLJSMTJCQEFKLJCRNZOPLJSMTJCQZZLPLJCMIZZUCVWXIZZRUCVWXZZZZZCZZZZRZZZZ,0.545454545454545
44,chr1,chr1_140482524,0.93,140482524,CentC,AZZBBCEDABZZBBZBCEDABBBZBCEDFBZZBZZCEDFBBBZBZBEBZZ,0.46
45,chr1,chr1_140512524,0.92,140512524,CentC,ZZZZABZZZZAB,0
46,chr1,chr1_140542524,0.94,140542524,CentC,ZABCDEZZZZZZZZZABCDEZZZZFGOLMNKFGOMHNIPJKFGOLMNKFGOMHNIPJKFGOZZZZZQZOMZQZZZKZGAZZP,0.573170731707317
47,chr1,chr1_140588239,0.94,140588239,CentC,ZZZZZZZZZZZZ,0
48,chr1,chr1_140608239,0.95,140608239,CentC,ABZZZZZZZZABZZ,0
49,chr1,chr1_140618239,0.92,140618239,CentC,ABCCZCDAZCCABCCZACDAZ,0.666666666666667
50,chr1,chr1_140628239,0.93,140628239,CentC,AABAADECAFAAABAADECAFAAABAADECAFAAAZBAADEC,0.857142857142857
51,chr1,chr1_140638239,0.95,140638239,CentC,ABCDEQQZFGDABCLHIJKHIJHKZLHIJHKMIJHKHNODFGDEPDEQQQHIJHKMIJHKHNODFGDEPDEQQHZZHZZZZZZWXYHHRUQ12STAZHHRUQZTAQZZZZZZZZWXYHHRUQ12STA,0.78740157480315
52,chr1,chr1_140658239,0.96,140658239,CentC,ZZZZZZABZCDEZFZZGHIZZBZFZEDCZBAZZZJKLBOQMPKNIHLOQMPKNIHLZOQMPKNIHGRWXMPKNISTNIUVWYMPZNIHGRWXMPKNISTNIUVWYMP1JKN2I3P1JKN2I3P1JKNIBH4ZZWWZ4I3ZZZZ5ZWZZZZZ5ZZZZZZ,0.544303797468354
53,chr1,chr1_140722471,0.95,140722471,CentC,ABFHGCBEFHDBJFHLCBEFHGCBEFHDBJFHFLCBEFIABJFKBFHLCBEFIABJFKBJFHLCBEFIABJFHLCEZZLZZZLCZZZZZZZHZZZF,0.75
54,chr1,chr1_140757436,0.96,140757436,CentC,AAZZZZZZ,0
55,chr1,chr1_140895563,0.96,140895563,CentC,ZZZ,0
56,chr1,chr1_140921239,0.95,140921239,CentC,ABZCZDBECQRAFGLNHIBOJKPCQRAFGLDBECQRAFZFGLNHIBOJKPCQRAFGLNHIBOJK,0.90625
57,chr1,chr1_140931239,0.93,140931239,CentC,ABFCDZZZEABBFCDZZGCCHEABZCHZCCZAGCCHEAB,0.641025641025641
58,chr1,chr1_144992,0.95,144992,knob180,AZBCCDFCCCCECCCDEZCCDFDZZBCDFCCCDZZFCBZZCAZDFCCZZDCCZCZZZFDCZFZCCFDCBFDCCGFDCCCZFDCCGFDCCCGFDCCCCCGFDCCCECCC,0.472222222222222
59,chr1,chr1_14992,0.95,14992,knob180,ABABCDBAEFGBABCBZBZBEFBBBEFHBGFIFHBGFIFHBGFIZZCBFCBFEBBBFEBBBFBFEZBBFEBBBFBFEBBFEBBFGJDBFECDBBFEBBBFBFEBBFEBBFGJDBFECDZEFEZ,0.83739837398374
60,chr1,chr1_164992,0.93,164992,knob180,ZCABBBCABBBCABBCCABBCDCDBBCABBCCABBCDCABBBCABBBCABBBCABBCABBCABABBBCABBBCABBCBBBCABBCBBBCAZZBBBBBCACBBCACBBB,0.861111111111111
61,chr1,chr1_184992,0.96,184992,knob180,ZZZAAZCADEAFAGCADEAAADEHAADADECAADEHAADADECADEAADEAFAG,0.833333333333333
62,chr1,chr1_194992,0.97,194992,knob180,ZAZBZCADBEAZADZZZDEFZGHIZZDZDZFJGLZFZKHIZJGLZFZKHICAZZ,0.222222222222222
63,chr1,chr1_204992,0.95,204992,knob180,ZAABACAABACAAAAAAAAACAABAAAAACAABACAAAAACAABACAAACAAAZAZAACAAAZAZAACZZADACAZADAZAZACZAAACAAZZCABZZAZCAAACAAZ,0.259259259259259
64,chr1,chr1_244992,0.95,244992,knob180,ZABCDEABZZEECDEDEEFDEEECDEEECDEBFEAEZDEBCDEDEEECDEEZEE,0.648148148148148
65,chr1,chr1_254992,0.96,254992,knob180,ABCDACECZBCDABCBZCCABCCCABCDAZZCABCDAAACZAZFZZBACZCBACZCZCDCZZFZCZZZCCAGZAZZABCAHDZZCAZCBCBCIJZCIJGACAZCBCZABCZZZBCBABZHZZCACCABZBCDABCZDCCZZBEKEKZBCCZABCCABCCZZDA,0.398773006134969
66,chr1,chr1_284992,0.95,284992,knob180,ABZABZCDDZECBBZZBZBBAGBHBBEGIJBBAGBHBBEGIJBBBBEGIJBBAG,0.666666666666667
67,chr1,chr1_294992,0.97,294992,knob180,ZABZCDZABZCZZZZZZZDEZZEZZZZZZFZZZZZZZZZZZZZBZZZZZZZBFZZ,0
68,chr1,chr1_334992,0.94,334992,knob180,ABCBABZACABDABZBABZAZCZZABCABDABAAAABCZAAZZAACABZEABCAEAZBABCAABCAEZAABCAABAEAAZCACBABCAAAEAAZBCAAAEAAAZZZZAZ,0.486238532110092
69,chr1,chr1_354992,0.96,354992,knob180,ZAZBCZZZAZBCZBZZDZZEEFZZZZZZZGZZGZZZEZZEDZEEFBZZZFB,0
70,chr1,chr1_364992,0.96,364992,knob180,AZZABBBCAABBCAABBCABDCAABBCAABBCABDCABBBCABBBCABEFBEGGCABZLBHBIHBABKBFLBBMNOABCJPIHBABKBFLBBMNOABCJPIHBABKBFLBBMAQRRRRQSTFFRQRRRRQSTFBKRRQSTFBKABBZRRQSTFBKRRQZ,0.811320754716981
71,chr1,chr1_394992,0.95,394992,knob180,AAABCAAZDDEAAAABCAACBAFAAAZZZAAAAGHABACAAABCAAAZAAAZZZZZICAZZAAJABAICAAJABAICFCABAFAZZABCAAAFABCZCCKACCKAAABLBNONAPAQMAZKACCKAAABLBNONAPAQMAZZMQZAPACAZCZACBAAAZACACCAACBAAACABAHGAAAAZAAAZABCAACBAAAZABZHGAAAAZAAZZAAAEDDDZ,0.568181818181818
72,chr1,chr1_44992,0.95,44992,knob180,ABZCCZBDCEBDCCCEBCDCCCEBDCCCEBCDCCCEBCCCCZCCCCEBDCCEBBCCCCEBDCCEBBCCCEBDCCEBDCCECCEBDCCEBDCCEBDCEBCCZBZCEBCBCCZCCEZACCBEFACACDCBZFECCCCCCBECDGHECCDBACDGHZECCDBACDZ,0.705521472392638
73,chr1,chr1_464992,0.95,464992,knob180,ZZAABCZZDEFGAABZHIAADCBAAGFEAZZAEFGAAHIAZAAAGCAAAA,0.32
74,chr1,chr1_474992,0.96,474992,knob180,ABZZCZZZZABZZZZZZZDZZZBZBZZZZEBFZZEBDCGBFZZEBDCGHDZHZ,0.188679245283019
75,chr1,chr1_494992,0.95,494992,knob180,ZABAHACDEAFGAAZGAZZABAHACDEAFGAABGAGAAABGAZGAAABAIKJAAAAAAAAAABAIKJAAAAAAAIKJAAAAZZ,0.686746987951807
76,chr1,chr1_544992,0.94,544992,knob180,ZZZZZZZZZZAAABZZAZAACAACZBAAFBGBAADAEBFBGBAADAEBAZAAZZAZ,0.357142857142857
77,chr1,chr1_554992,0.98,554992,knob180,ZFAGHIEBJKLMNOPQCEDWJREZZFAGHIEBJKLMNOPQCEDWJREESTZHZEZWJREEVEESTUREEVEEVEESTUREEVEEVEESTUREEVEESEEZHEEZWJRZEZTJZEZZZZEZZZZZZZYXHZZHGXHZYZZZ1ZGZ1ZGZZ1ZZAZZZZEZZZZHZ,0.554878048780488
78,chr1,chr1_584992,0.95,584992,knob180,ZAGZGBFABACDEGBFABACDEZZZGFGBZZZGBZAGFGBABZHIAZHIAGZGZ,0.592592592592593
79,chr1,chr1_594992,0.94,594992,knob180,ABCCBCZCABCCCACACABCCCACABCCABCZCBCCABCCCABCCCACABCCCZ,0.759259259259259
80,chr1,chr1_604992,0.95,604992,knob180,CAAABABCAAABCAAABABCAAABCAAABABCAAABCAAABABCAABCAABDEGABCBCAABDFAABDEGABCEGABCAAABDFAABDEGABCEGABCAAAAZCZGABCZZBCAAZCZABCBCAZZAZAABZBAACBABABAEEACZABAAACBAEZZBZGE,0.734567901234568
81,chr1,chr1_74992,0.96,74992,knob180,EFGIHHZHHZZIHJKLIHMZZZZHZIZHHNOHPQHRSHUTMHNOHPQHRSHUTMZILKJHIEZHHIGFEHJHVHVGNHVHVGIEHHVZIHHZZZZZEZHZZZHHEIHZEIHMX1IHAYDIHMX1IAB2CIHMX1IHHAB2CZDIHMX1IHAYDIHMX1IAB2,0.561728395061728
82,chr10,chr10_47896925,0.91,47896925,CentC,ZAAZBAZAAACBAZZCB,0
83,chr10,chr10_48308177,0.95,48308177,CentC,AABCDHEFGAABCDHEFGAABCDHZZGAABCDHEFGAABCDHEFGABCDZEZAZBCDHEFGAA,0.841269841269841
84,chr10,chr10_48318177,0.97,48318177,CentC,ZABCZJGHDIABEFJKGHDIABEFJKZZLAZZLABCZJKZZZZZZZZMNZMNZ,0.490566037735849
85,chr10,chr10_48328177,0.96,48328177,CentC,ZZZZZZZZZZZ,0
86,chr10,chr10_48622255,0.95,48622255,CentC,ZAABZAAAAACDJEAFAGHAHAAIKAAAACDJEAFAGHAHAAIKZHAZZAZZZZZZZAZBAZZ,0.603174603174603
87,chr10,chr10_48632255,0.97,48632255,CentC,ZZZZZZZZZZZZZZZZZZZZAZZBCDZEZFZFZCDZEZZZBZZZZZABZCDZJKGHIZJKGHIZ,0.15625
88,chr10,chr10_48652255,0.96,48652255,CentC,ABCDEFGDZBZDEFZGGNHZDGGGGNHZIJAKLGMIJAKLGFGGGNOPJAKLGMIJAKLGNOPJAKLGMIJAKLGZGGGNOPZGCZEFGMIJAKLZGZZAQDZQL,0.666666666666667
89,chr10,chr10_48713894,0.94,48713894,CentC,ZZZZZZZZZZAZZZZBCDEZCZBDAFIGAHMBDAFIGAHMBCZZJCKBLDADAHMBCZEJCKBL,0.515625
90,chr10,chr10_48723894,0.91,48723894,CentC,ZZZZ,0
91,chr10,chr10_51391911,0.94,51391911,CentC,ABCDEFDDZZBCDEFDABCDEFDZZDZGHZDBHZDZGZZZ,0.5
92,chr10,chr10_51401911,0.93,51401911,CentC,ZAJBCDCKCECAJBCZZZZZCZCZZZZFZZZCHFCGZCHFCGZCZCGZZEZAJBCDCKCECAJBC,0.584615384615385
93,chr10,chr10_51411911,0.95,51411911,CentC,ZZZZZAZZZZZZBZZZEFBDCZEFBDCZEZAZZZZZZZZEFZBZZZZZZZZZ,0.192307692307692
94,chr10,chr10_51456750,0.91,51456750,CentC,ABCDZZZZDZAZZZBC,0
95,chr2,chr2_96469752,0.91,96469752,CentC,IDDEJABCKDEFDDEFDDZZCZZZDDZZZZDLHDIDDEJABCKDLHDIDDABCKDLHDIDDEJ,0.777777777777778
96,chr2,chr2_96479752,0.93,96479752,CentC,ZAZZABAZZBAZZZAZACAZZZZZADAECAFADAGAHAZADAAGZAHAZZZAECAZFADAECAZ,0.328125
97,chr2,chr2_96489752,0.95,96489752,CentC,ZZZZZZZZZ,0
98,chr2,chr2_96593252,0.95,96593252,CentC,ZZZZ,0
99,chr2,chr2_96617525,0.94,96617525,CentC,ABCZDEEEEFZGABCHFIGABCEEFHFIGABEEEFHFIGABCBGABCBDEEFZZZZZBC,0.627118644067797
100,chr2,chr2_96627525,0.93,96627525,CentC,AZZBZCDBAZCDBAZ,0.533333333333333
101,chr2,chr2_96657525,0.9,96657525,CentC,ZAAZAAAZAZ,0
102,chr2,chr2_96701063,0.93,96701063,CentC,ABABAAAACAABABAAAACAABFBAAGAAAABDAEABABABFBAAGAAAAEZAABABAABABD,0.698412698412698
103,chr2,chr2_96711063,0.96,96711063,CentC,FABZCZZDECZZZEFABZD,0.315789473684211
104,chr2,chr2_96721063,0.94,96721063,CentC,ABBBBCBABABAZBDZCEABABABBBFCEABAGBABABAABABABBZCFCEABAGBABABAABAGBABABAABABAGBABABAABABABAGBABABABBBZZHACBABABBBAZZBHACKJBCBLBABBABCKJBCBLBABBABDBCBLBABDBCBLBABBABDBCBLBABDBCBLBABBABDBCBCBLBABB,0.829015544041451
105,chr2,chr2_96751063,0.97,96751063,CentC,GZZZZZIAHBGCFGJDKIAHBGJDEIAZIAHBGJDEIAHBGCFGJDKIAHBGJDEIAHZIAHBGJDEIAHBGCFGJDKIAHBGJDEIAHBGCFGJZKIAHBGCFGZDKIAHBGLBGJIAHZGLBHBGCNGJIAHBGCNGJDKIAHBGC,0.898648648648649
106,chr2,chr2_96781063,0.96,96781063,CentC,ABACADEGAZZAFIABACADEGABADAFZHZAZZCAZZZZIZAZZCZJKIZIZZZZCZJKIZZH,0.375
107,chr2,chr2_96791063,0.96,96791063,CentC,ABAACABAZDZEZEZAZAFGHIABAACAFGHIABAACACAFGHIABAZGHIABAFGHIABABDBZZJAZZABABDBAZZZJAOPLQRNMIADBADOPLQRNMIADBADOPLQRNRNMIADBADOPLQR,0.7890625
108,chr2,chr2_96811063,0.95,96811063,CentC,KAFMEABDAHIGJKAFMEABZZCDZZEBDBABDZZZCDHIGJKAFMEABDAHIGJKAKAFMEABDAHIGJKAFMEABDANJKAFMEANJKAFMZAFMEANJKAFMEANJKAFMEABDANJKAFMEANJ,0.859375
109,chr2,chr2_96831063,0.98,96831063,CentC,DABZDZBZZZZDAB,0.428571428571429
110,chr2,chr2_96841063,0.9,96841063,CentC,ABBABCBABABABCBABABABBABCBABABABBABCBABABABBABCBAB,1
111,chr2,chr2_96851063,0.97,96851063,CentC,ZAZBCBAHDAEFGCBAHDAEIJFGCBAHDAEIJFGCBAZZAHDAEIJFZCBAEIGZHDZE,0.783333333333333
112,chr2,chr2_96896256,0.93,96896256,CentC,ZZBB,0
113,chr2,chr2_96930457,0.95,96930457,CentC,GHIABJZFGHIABZZZZCDABJEFGHIJEFKCDABJZEFKLMNOSPAQEZZBZEFKLMNOSPAQ,0.796875
114,chr2,chr2_96940457,0.94,96940457,CentC,ZZZZAZZZZZZBBAZZZZ,0
115,chr2,chr2_96960457,0.95,96960457,CentC,ZZZAAZBCAAZAAEBCAAAAAEBCAAAAAE,0.6
116,chr2,chr2_96970457,0.97,96970457,CentC,ABBBZZZZZBZZZBZCBDZZABBCBDEZFZIGHZZEZIZEZFZIGHZJZZZJ,0.230769230769231
117,chr2,chr2_96990457,0.97,96990457,CentC,ABBBZZZZZBZCZBZDBFCEABBDBFCEABBZ,0.5
118,chr2,chr2_97020051,0.97,97020051,CentC,ZZABZZABZZZZZZ,0
119,chr2,chr2_97030051,0.96,97030051,CentC,DCCCADBCCCCCCCCCCCCCCDCCCADBCCCCCCCCCDCCCADBCCADBCCCCCECZZZCZZEZ,0.40625
120,chr2,chr2_97040051,0.98,97040051,CentC,ZZZZZZZZZZZZZZZZZZZZZZZ,0
121,chr2,chr2_97070051,0.93,97070051,CentC,ZAAAAAAAAAAAZAABAAAAAAAAAAABAAAAAAAAAAAAAAAAZAAAAAAAAAAAAAAAAAA,0
122,chr2,chr2_97080051,0.98,97080051,CentC,DBCPALGHDBBPBCPALGHDBBIFKBEGHDBZBBZFKBEGHDBBIFKBZGHDBBIFKBODBBPZJGHDBZIZFLGHDBBFMBPFLGHDBBFMBPBJGHDBBIFKBBIZFLGHDBBFMBPFMBNZFKBODBBPFMBPBDBBZZZKBOZBBIFKBODBBZZBBZZZBZQRZUSZBBZZVBZTZVBZZZZZZNZNQZZURSZBZTZVBBZZ,0.576923076923077
123,chr2,chr2_97130051,0.98,97130051,CentC,ABCDEHFGIZABCDEHFGIKZZZOPJOPJKZQLKMPNOPRKMPNOPRKMPNOPJZZQLZPRKMPZKZ,0.746268656716418
124,chr2,chr2_97181294,0.99,97181294,CentC,ABCZDAZZZABCZELZZEDLZZFZGZELGDELHZZZLZZFZGHZLGZZZZLZIJLZZZIJZZLL,0.09375
125,chr2,chr2_97201294,0.95,97201294,CentC,ZZZZ,0
126,chr3,chr3_220254084,0.91,220254084,knob180,ZZZZZZZZZZZZZZ,0
127,chr3,chr3_792303,0.9,792303,knob180,ZZZZZZZZZZZZZZZ,0
128,chr3,chr3_86012037,0.92,86012037,CentC,BZZZZABZZZCDEFGHBAIJCDEFGHBAZJKACDEFGHBAIJKACDEZZAIJZZZZZZZZZLMN2A3OPA45QRS67TUVWXY8XY9RAZZRZZZZTUVZZLMN2A3OPA45QRS67TUVWXY8XY9,0.740157480314961
129,chr3,chr3_88364407,0.94,88364407,CentC,ABCBDEFABCZDZFABCBDEFABCBDEZZBZZZZZZBCBDZZBZGHIJZKBLMZZBLMZZNOPZGHIJZKBLMZZNOPZG,0.65
130,chr3,chr3_88502153,0.93,88502153,CentC,ZABCDDDEFGIABCDDDEFGZEFGZZBCDZDDZZDGIABCDDDEFG,0.782608695652174
131,chr3,chr3_88512153,0.94,88512153,CentC,ZZFABGKHIIECDEFABGKHIIECDEJLFABGKHIIECDEJLZZZZZAZMZZZAZMZZHIZZZZ,0.625
132,chr3,chr3_88522153,0.93,88522153,CentC,ZAABACADAABECAFAOGPHIRDJKLMZNAAABECAFAOGJKLMZNAAABECAFAOGPHAZAIRD,0.738461538461539
133,chr3,chr3_88532153,0.95,88532153,CentC,ZZZZZZZAZZZBCADEFGKLCHIJZBCADEFGKLCHIJZZBZB,0.604651162790698
134,chr3,chr3_88562561,0.94,88562561,CentC,ZZCABZCZCABZDZZZZZZEGFFGZZZEZDZZC,0.181818181818182
135,chr3,chr3_88582561,0.93,88582561,CentC,ZZZZZZZZZABZZZZZZZZABZZZZZZZZZZZZZ,0
136,chr3,chr3_88693913,0.94,88693913,CentC,ABCCDCCCECAFCCDCABCZCCCECAFCCZZCGZHZCICJCKLZCJCKZCMICJCCNCKLOCCKLOMICJZZFCCNZZCGZHZCICJCKOCIPOCJCKOCIPOCZCICJCKLOCZCZZHOZZZZHOZZZZZZHZC,0.533333333333333
137,chr3,chr3_88752572,0.91,88752572,CentC,ADBCAGADBCAEDDDFAZADBCAGADBCAEDDDFAZ,0.944444444444444
138,chr3,chr3_88762572,0.92,88762572,CentC,AAZZZZAAAZZZBAAZBBCBBZZZZZBZCB,0
139,chr3,chr3_88802893,0.92,88802893,CentC,AGBAGACEADGBAGACZAGACEACEAAZGBAGACEADGBAGACEAC,0.869565217391304
140,chr3,chr3_88812893,0.93,88812893,CentC,ZZZZZZZZZZZAZZAZZZZA,0
141,chr3,chr3_88832893,0.94,88832893,CentC,GABHDFCEDGABHDFCEDGABHDFCEDGABHDFCEDGABHDZ,0.976190476190476
142,chr3,chr3_88842893,0.95,88842893,CentC,ZZZZZZZZZ,0
143,chr3,chr3_88876386,0.93,88876386,CentC,ZZZZZABZCZZZZZZABZZDZZZDCZZZ,0
144,chr3,chr3_88896386,0.94,88896386,CentC,ZZZZZABCDEZFCDHDABCDEGCDFCDHDABCDEGCDHDAZZDZZZIZZZZZDHDZZIZZDZZ,0.53968253968254
145,chr3,chr3_88906386,0.92,88906386,CentC,ABZCODEPFAGHIJGAQKLMABNCODEPFAGHIJGAQKLMABNCOZE,0.893617021276596
146,chr3,chr3_930697,0.9,930697,knob180,ZZZZZZZZZZZZZZZZZZZZZ,0
147,chr4,chr4_107105327,0.9,107105327,Cent4,ABCDEFGABCDEFGABCDEFGABZZDZ,0.851851851851852
148,chr4,chr4_107115327,0.91,107115327,Cent4,ZZZZZZZZZZZZZZABZCDZABZZCDZZ,0
149,chr4,chr4_107158185,0.91,107158185,Cent4,ZABZZZABCDEAFGDEAFZABCDEABCDEAFGDEHZZGDEH,0.731707317073171
150,chr4,chr4_107168185,0.9,107168185,Cent4,ZABCDZEAEABCDBCDEABCDFGABZFGAZFHICDFJBCDFJZCDFHKFHICDFHKFHICDFHKFHICDZJBCDFHICDFG,0.876543209876543
151,chr4,chr4_107188185,0.9,107188185,Cent4,ZABCDEZBCDFGABCDEZDFGABZ,0.75
